"gene","transcript","protein","uniprot","align","identity","evalue","name","lineage","domain","genus"
"1357","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i3","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i3::g.71712::m.71712","COLL4_MIMIV","Q:360-587,H:247-322",43.421,5.61e-07,"Collagen-like protein 4","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1358","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i3","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i3::g.71712::m.71712","COLL4_MIMIV","Q:354-587,H:230-307",42.308,6.59e-07,"Collagen-like protein 4","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1359","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i3","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i3::g.71712::m.71712","COLL4_MIMIV","Q:354-587,H:374-457",47.619,7.73e-07,"Collagen-like protein 4","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1360","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i3","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i3::g.71712::m.71712","COLL4_MIMIV","Q:360-587,H:388-463",44.737,8.65e-07,"Collagen-like protein 4","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1361","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i3","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i3::g.71712::m.71712","COLL4_MIMIV","Q:360-587,H:469-553",45.882,9.86e-07,"Collagen-like protein 4","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1362","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i3","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i3::g.71712::m.71712","COLL4_MIMIV","Q:360-587,H:367-445",44.304,4.22e-06,"Collagen-like protein 4","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1363","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:336-722,H:691-825",45.926,2.7e-16,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1364","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:345-713,H:667-792",46.032,1.41e-15,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1365","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:318-722,H:73-222",43.709,1.98e-15,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1366","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:357-722,H:311-429",49.18,6.27e-15,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1367","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:339-713,H:731-861",44.275,2.99e-14,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1368","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:339-722,H:788-927",42.143,4.23e-14,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1369","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:339-713,H:812-936",45.6,7.45e-14,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1370","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:357-728,H:134-254",46.774,1.2e-13,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1371","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:336-722,H:676-816",39.716,4.4e-13,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1372","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:372-725,H:670-793",45.669,7.72e-13,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1373","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:369-695,H:360-468",47.706,1.05e-12,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1374","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:354-722,H:106-228",46.341,2.15e-12,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1375","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:309-722,H:100-237",42.553,2.47e-12,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1376","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:336-725,H:763-895",42.105,3.12e-12,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1377","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:339-710,H:863-1010",40.541,3.39e-12,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1378","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:369-722,H:762-879",44.068,3.81e-12,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1379","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:345-722,H:319-447",43.411,4.36e-12,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1380","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:339-722,H:341-459",42.969,5.18e-12,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1381","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:339-722,H:314-441",44.531,7.93e-12,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1382","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:339-722,H:851-1008",37.342,1.17e-11,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1383","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:360-722,H:834-993",38.75,8.14e-11,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1384","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:357-725,H:197-370",35.632,9.57e-11,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1385","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:357-668,H:365-468",45.192,2.92e-10,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1386","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:339-650,H:152-252",45.192,8.49e-10,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1387","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:357-725,H:587-754",34.524,1.92e-09,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1388","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:309-722,H:275-411",39.161,6.7e-09,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1389","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:345-605,H:388-468",47.126,6.05e-08,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1390","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:360-722,H:210-381",34.302,2.44e-07,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1391","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:393-725,H:293-403",41.441,3.04e-07,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1392","TRINITY_DN156892_c0_g2","TRINITY_DN156892_c0_g2_i4","TRINITY_DN156892_c0_g2::TRINITY_DN156892_c0_g2_i4::g.71715::m.71715","COLL7_MIMIV","Q:336-578,H:391-468",45.679,5.36e-07,"Collagen-like protein 7","Viruses; Mimiviridae; Mimivirus","Viruses","Mimivirus"
"1393","TRINITY_DN156897_c1_g1","TRINITY_DN156897_c1_g1_i18",NA,"GUNF_CLOTH","Q:927-739,H:402-465",53.125,1.41e-10,"Endoglucanase F","Bacteria; Firmicutes; Clostridia; Clostridiales; Hungateiclostridiaceae; Hungateiclostridium","Bacteria","Hungateiclostridium"
"1394","TRINITY_DN156897_c1_g1","TRINITY_DN156897_c1_g1_i4","TRINITY_DN156897_c1_g1::TRINITY_DN156897_c1_g1_i4::g.71705::m.71705","GUN4_THEFU","Q:620-204,H:343-479",51.389,2.78e-36,"Endoglucanase E-4","Bacteria; Actinobacteria; Streptosporangiales; Nocardiopsaceae; Thermobifida","Bacteria","Thermobifida"
"1395","TRINITY_DN156897_c1_g1","TRINITY_DN156897_c1_g1_i6","TRINITY_DN156897_c1_g1::TRINITY_DN156897_c1_g1_i6::g.71706::m.71706","GUN4_THEFU","Q:962-204,H:216-479",42.804,1.49e-51,"Endoglucanase E-4","Bacteria; Actinobacteria; Streptosporangiales; Nocardiopsaceae; Thermobifida","Bacteria","Thermobifida"
"1396","TRINITY_DN156897_c1_g1","TRINITY_DN156897_c1_g1_i8",NA,"GUNG_CLOCE","Q:365-204,H:410-464",50.909,8.98e-11,"Endoglucanase G","Bacteria; Firmicutes; Clostridia; Clostridiales; Hungateiclostridiaceae; Ruminiclostridium","Bacteria","Ruminiclostridium"
"1397","TRINITY_DN156912_c0_g1","TRINITY_DN156912_c0_g1_i2","TRINITY_DN156912_c0_g1::TRINITY_DN156912_c0_g1_i2::g.61866::m.61866","ALKJ_PSEPU","Q:13-354,H:129-244",39.316,2.09e-20,"Alcohol dehydrogenase [acceptor]","Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas","Bacteria","Pseudomonas"
"1398","TRINITY_DN156912_c0_g1","TRINITY_DN156912_c0_g1_i3",NA,"Y1310_MYCBO","Q:1-231,H:199-275",54.545,9.04e-19,"Uncharacterized GMC-type oxidoreductase Mb1310","Bacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex","Bacteria","Mycobacterium tuberculosis complex"
"1399","TRINITY_DN156912_c0_g1","TRINITY_DN156912_c0_g1_i6","TRINITY_DN156912_c0_g1::TRINITY_DN156912_c0_g1_i6::g.61867::m.61867","ALKJ_PSEPU","Q:13-309,H:129-229",44.118,2.42e-19,"Alcohol dehydrogenase [acceptor]","Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas","Bacteria","Pseudomonas"
"1400","TRINITY_DN156912_c0_g1","TRINITY_DN156912_c0_g1_i7","TRINITY_DN156912_c0_g1::TRINITY_DN156912_c0_g1_i7::g.61870::m.61870","ALKJ_PSEPU","Q:13-384,H:129-256",41.406,1.15e-22,"Alcohol dehydrogenase [acceptor]","Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas","Bacteria","Pseudomonas"
"1401","TRINITY_DN156912_c0_g1","TRINITY_DN156912_c0_g1_i8","TRINITY_DN156912_c0_g1::TRINITY_DN156912_c0_g1_i8::g.61871::m.61871","ALKJ_PSEPU","Q:13-384,H:129-256",42.636,2.17e-23,"Alcohol dehydrogenase [acceptor]","Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas","Bacteria","Pseudomonas"
"1402","TRINITY_DN156912_c0_g2","TRINITY_DN156912_c0_g2_i3","TRINITY_DN156912_c0_g2::TRINITY_DN156912_c0_g2_i3::g.61868::m.61868","ALKJ_PSEPU","Q:315-623,H:2-99",49.515,1.33e-22,"Alcohol dehydrogenase [acceptor]","Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas","Bacteria","Pseudomonas"
"1403","TRINITY_DN156912_c0_g2","TRINITY_DN156912_c0_g2_i4","TRINITY_DN156912_c0_g2::TRINITY_DN156912_c0_g2_i4::g.61869::m.61869","ALKJ_PSEPU","Q:331-639,H:2-99",49.515,1.57e-22,"Alcohol dehydrogenase [acceptor]","Bacteria; Proteobacteria; Gammaproteobacteria; Pseudomonadales; Pseudomonadaceae; Pseudomonas","Bacteria","Pseudomonas"
"1404","TRINITY_DN156962_c0_g3","TRINITY_DN156962_c0_g3_i1",NA,"NLHH_MYCTU","Q:251-6,H:45-129",41.176,8.86e-15,"Carboxylesterase NlhH","Bacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex","Bacteria","Mycobacterium tuberculosis complex"
"1405","TRINITY_DN156962_c0_g3","TRINITY_DN156962_c0_g3_i2",NA,"NLHH_MYCTU","Q:225-16,H:69-138",47.143,2.14e-15,"Carboxylesterase NlhH","Bacteria; Actinobacteria; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium tuberculosis complex","Bacteria","Mycobacterium tuberculosis complex"
"1406","TRINITY_DN157013_c0_g1","TRINITY_DN157013_c0_g1_i3","TRINITY_DN157013_c0_g1::TRINITY_DN157013_c0_g1_i3::g.31254::m.31254","OXLT_OXAFO","Q:944-324,H:208-414",25.604,1.83e-15,"Oxalate:formate antiporter","Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Oxalobacter","Bacteria","Oxalobacter"
"1407","TRINITY_DN157014_c0_g2","TRINITY_DN157014_c0_g2_i4","TRINITY_DN157014_c0_g2::TRINITY_DN157014_c0_g2_i4::g.31212::m.31212","Y987_AQUAE","Q:315-773,H:15-138",27.273,8.31e-06,"Uncharacterized protein aq_987","Bacteria; Aquificae; Aquificales; Aquificaceae; Aquifex","Bacteria","Aquifex"
"1408","TRINITY_DN157076_c0_g1","TRINITY_DN157076_c0_g1_i1","TRINITY_DN157076_c0_g1::TRINITY_DN157076_c0_g1_i1::g.31214::m.31214","FADB_ENTCL","Q:337-2,H:3-117",31.304,9.19e-10,"Fatty acid oxidation complex subunit alpha","Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Enterobacter; Enterobacter cloacae complex","Bacteria","Enterobacter cloacae complex"
"1409","TRINITY_DN157096_c0_g1","TRINITY_DN157096_c0_g1_i1","TRINITY_DN157096_c0_g1::TRINITY_DN157096_c0_g1_i1::g.31222::m.31222","SELO_AZOSB","Q:280-1770,H:14-506",43.287,7.03e-130,"Protein adenylyltransferase SelO","Bacteria; Proteobacteria; Betaproteobacteria; Rhodocyclales; Zoogloeaceae; Azoarcus","Bacteria","Azoarcus"
"1410","TRINITY_DN157107_c1_g1","TRINITY_DN157107_c1_g1_i15","TRINITY_DN157107_c1_g1::TRINITY_DN157107_c1_g1_i15::g.8696::m.8696","Y045_METMA","Q:7-381,H:182-308",33.071,4.08e-11,"Putative ankyrin repeat protein MM_0045","Archaea; Euryarchaeota; Stenosarchaea group; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina","Archaea","Methanosarcina"
"1411","TRINITY_DN157107_c1_g1","TRINITY_DN157107_c1_g1_i15","TRINITY_DN157107_c1_g1::TRINITY_DN157107_c1_g1_i15::g.8696::m.8696","Y045_METMA","Q:7-378,H:149-274",30.159,2.1e-09,"Putative ankyrin repeat protein MM_0045","Archaea; Euryarchaeota; Stenosarchaea group; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina","Archaea","Methanosarcina"
"1412","TRINITY_DN157107_c1_g1","TRINITY_DN157107_c1_g1_i15","TRINITY_DN157107_c1_g1::TRINITY_DN157107_c1_g1_i15::g.8696::m.8696","Y045_METMA","Q:4-318,H:247-353",32.71,3.11e-06,"Putative ankyrin repeat protein MM_0045","Archaea; Euryarchaeota; Stenosarchaea group; Methanomicrobia; Methanosarcinales; Methanosarcinaceae; Methanosarcina","Archaea","Methanosarcina"
"1413","TRINITY_DN157107_c1_g1","TRINITY_DN157107_c1_g1_i9","TRINITY_DN157107_c1_g1::TRINITY_DN157107_c1_g1_i9::g.8695::m.8695","Y381_RICFE","Q:2-445,H:835-984",29.333,3.67e-14,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1414","TRINITY_DN157107_c1_g1","TRINITY_DN157107_c1_g1_i9","TRINITY_DN157107_c1_g1::TRINITY_DN157107_c1_g1_i9::g.8695::m.8695","Y381_RICFE","Q:2-445,H:934-1083",29.333,8.81e-12,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1415","TRINITY_DN157107_c1_g1","TRINITY_DN157107_c1_g1_i9","TRINITY_DN157107_c1_g1::TRINITY_DN157107_c1_g1_i9::g.8695::m.8695","Y381_RICFE","Q:2-445,H:806-951",28,1.5e-10,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1416","TRINITY_DN157107_c1_g1","TRINITY_DN157107_c1_g1_i9","TRINITY_DN157107_c1_g1::TRINITY_DN157107_c1_g1_i9::g.8695::m.8695","Y381_RICFE","Q:2-445,H:674-823",29.333,7.33e-10,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1417","TRINITY_DN157107_c1_g1","TRINITY_DN157107_c1_g1_i9","TRINITY_DN157107_c1_g1::TRINITY_DN157107_c1_g1_i9::g.8695::m.8695","Y381_RICFE","Q:11-445,H:743-885",27.211,9.15e-08,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1418","TRINITY_DN157107_c1_g1","TRINITY_DN157107_c1_g1_i9","TRINITY_DN157107_c1_g1::TRINITY_DN157107_c1_g1_i9::g.8695::m.8695","Y381_RICFE","Q:14-445,H:645-790",28.767,1.29e-07,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1419","TRINITY_DN157176_c1_g1","TRINITY_DN157176_c1_g1_i1","TRINITY_DN157176_c1_g1::TRINITY_DN157176_c1_g1_i1::g.8653::m.8653","Y381_RICFE","Q:1626-820,H:771-1032",31.111,1.55e-26,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1420","TRINITY_DN157176_c1_g1","TRINITY_DN157176_c1_g1_i1","TRINITY_DN157176_c1_g1::TRINITY_DN157176_c1_g1_i1::g.8653::m.8653","Y381_RICFE","Q:1626-817,H:833-1099",30.258,1.98e-25,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1421","TRINITY_DN157176_c1_g1","TRINITY_DN157176_c1_g1_i1","TRINITY_DN157176_c1_g1::TRINITY_DN157176_c1_g1_i1::g.8653::m.8653","Y381_RICFE","Q:1626-817,H:804-1066",29.52,2.65e-24,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1422","TRINITY_DN157176_c1_g1","TRINITY_DN157176_c1_g1_i1","TRINITY_DN157176_c1_g1::TRINITY_DN157176_c1_g1_i1::g.8653::m.8653","Y381_RICFE","Q:1608-775,H:645-948",27.362,4.35e-23,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1423","TRINITY_DN157176_c1_g1","TRINITY_DN157176_c1_g1_i1","TRINITY_DN157176_c1_g1::TRINITY_DN157176_c1_g1_i1::g.8653::m.8653","Y381_RICFE","Q:1626-820,H:866-1131",29.63,1.07e-22,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1424","TRINITY_DN157176_c1_g1","TRINITY_DN157176_c1_g1_i1","TRINITY_DN157176_c1_g1::TRINITY_DN157176_c1_g1_i1::g.8653::m.8653","Y381_RICFE","Q:1626-793,H:705-975",28.315,3.36e-21,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1425","TRINITY_DN157176_c1_g1","TRINITY_DN157176_c1_g1_i1","TRINITY_DN157176_c1_g1::TRINITY_DN157176_c1_g1_i1::g.8653::m.8653","Y381_RICFE","Q:1626-868,H:899-1149",28.346,1.88e-19,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1426","TRINITY_DN157176_c1_g1","TRINITY_DN157176_c1_g1_i1","TRINITY_DN157176_c1_g1::TRINITY_DN157176_c1_g1_i1::g.8653::m.8653","Y381_RICFE","Q:1449-868,H:632-823",30.412,3.15e-16,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1427","TRINITY_DN157176_c1_g1","TRINITY_DN157176_c1_g1_i1","TRINITY_DN157176_c1_g1::TRINITY_DN157176_c1_g1_i1::g.8653::m.8653","Y381_RICFE","Q:1275-820,H:623-772",30.921,2.1e-10,"Putative ankyrin repeat protein RF_0381","Bacteria; Proteobacteria; Alphaproteobacteria; Rickettsiales; Rickettsiaceae; Rickettsieae; Rickettsia; spotted fever group","Bacteria","spotted fever group"
"1428","TRINITY_DN157274_c2_g2","TRINITY_DN157274_c2_g2_i2","TRINITY_DN157274_c2_g2::TRINITY_DN157274_c2_g2_i2::g.52350::m.52350","MDH_PYRAB","Q:2-466,H:125-272",43.59,3.74e-33,"Malate dehydrogenase","Archaea; Euryarchaeota; Thermococci; Thermococcales; Thermococcaceae; Pyrococcus","Archaea","Pyrococcus"
"1429","TRINITY_DN157399_c0_g1","TRINITY_DN157399_c0_g1_i3","TRINITY_DN157399_c0_g1::TRINITY_DN157399_c0_g1_i3::g.17793::m.17793","TATD_ESCF3","Q:290-6,H:1-91",37.895,5.9e-12,"3'-5' ssDNA/RNA exonuclease TatD","Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia","Bacteria","Escherichia"
"1430","TRINITY_DN157466_c1_g3","TRINITY_DN157466_c1_g3_i1","TRINITY_DN157466_c1_g3::TRINITY_DN157466_c1_g3_i1::g.73901::m.73901","POL_AVIRE","Q:32-772,H:873-1107",28.4,1.39e-22,"Gag-Pol polyprotein","Viruses; Ortervirales; Retroviridae; Orthoretrovirinae; Gammaretrovirus","Viruses","Gammaretrovirus"
